congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
94,house,W000610,Robert,Carlton,Wilson,NA,1916-04-05,CA,R,TRUE,1975-01-14,58.8
94,house,C000638,James,Mitchell,Collins,NA,1916-04-29,TX,R,TRUE,1975-01-14,58.7
94,house,G000272,Henry,Barbosa,González,NA,1916-05-03,TX,D,TRUE,1975-01-14,58.7
94,house,R000337,James,Kenneth,Robinson,NA,1916-05-14,VA,R,TRUE,1975-01-14,58.7
94,house,B000605,Richard,Walker,Bolling,NA,1916-05-17,MO,D,TRUE,1975-01-14,58.7
94,house,P000272,Jerry,Lyle,Pettis,NA,1916-07-18,CA,R,TRUE,1975-01-14,58.5
94,house,M000796,Joseph,George,Minish,NA,1916-09-01,NJ,D,TRUE,1975-01-14,58.4
94,house,S000217,Keith,George,Sebelius,NA,1916-09-10,KS,R,TRUE,1975-01-14,58.3
94,house,R000188,John,Jacob,Rhodes,NA,1916-09-18,AZ,R,TRUE,1975-01-14,58.3
94,house,S000997,Samuel,Studdiford,Stratton,NA,1916-09-27,NY,D,TRUE,1975-01-14,58.3
94,house,M000250,Spark,Masayuki,Matsunaga,NA,1916-10-08,HI,D,TRUE,1975-01-14,58.3
94,house,Y000043,John,Andrew,Young,NA,1916-11-10,TX,D,TRUE,1975-01-14,58.2
94,house,W000571,Charles,Herbert,Wilson,NA,1917-02-15,CA,D,TRUE,1975-01-14,57.9
94,house,F000041,Dante,Bruno,Fascell,NA,1917-03-09,FL,D,TRUE,1975-01-14,57.9
94,house,M000005,Torbert,Hart,Macdonald,NA,1917-06-06,MA,D,TRUE,1975-01-14,57.6
94,house,O000010,George,Miller,O'Brien,NA,1917-06-17,IL,R,TRUE,1975-01-14,57.6
94,house,B000432,Mario,NA,Biaggi,NA,1917-10-26,NY,D,TRUE,1975-01-14,57.2
94,house,M000718,Clarence,E.,Miller,NA,1917-11-01,OH,R,TRUE,1975-01-14,57.2
94,house,M000436,John,Joseph,McFall,NA,1918-02-20,CA,D,TRUE,1975-01-14,56.9
94,house,S000716,Gladys,Noon,Spellman,NA,1918-03-01,MD,D,FALSE,1975-01-14,56.9
94,house,C000263,Elford,Albin,Cederberg,NA,1918-03-06,MI,R,TRUE,1975-01-14,56.9
94,house,T000200,Frank,NA,Thompson,Jr.,1918-07-26,NJ,D,TRUE,1975-01-14,56.5
94,house,W000018,Joseph,David,Waggonner,Jr.,1918-09-07,LA,D,TRUE,1975-01-14,56.4
94,house,S000230,John,Frederick,Seiberling,NA,1918-09-08,OH,D,TRUE,1975-01-14,56.4
94,house,N000095,William,Flynt,Nichols,NA,1918-10-16,AL,D,TRUE,1975-01-14,56.2
94,house,V000098,Joseph,Phillip,Vigorito,NA,1918-11-10,PA,D,TRUE,1975-01-14,56.2
94,house,W000680,Lester,Lionel,Wolff,NA,1919-01-04,NY,D,TRUE,1975-01-14,56.0
94,house,P000520,Lunsford,Richardson,Preyer,NA,1919-01-11,NC,D,TRUE,1975-01-14,56.0
94,house,K000025,Abraham,NA,Kazen,Jr.,1919-01-17,TX,D,TRUE,1975-01-14,56.0
94,house,D000474,Thomas,Nelms,Downing,NA,1919-02-01,VA,D,TRUE,1975-01-14,56.0
94,house,D000534,John,James,Duncan,NA,1919-03-24,TN,R,TRUE,1975-01-14,55.8
94,house,W000636,Edward,Lawrence,Winn,Jr.,1919-08-22,KS,R,TRUE,1975-01-14,55.4
94,house,G000151,Robert,Nicholas,Giaimo,NA,1919-10-15,CT,D,TRUE,1975-01-14,55.2
94,house,H000797,Frank,Jefferson,Horton,NA,1919-12-12,NY,R,TRUE,1975-01-14,55.1
94,house,C000782,Robert,John,Cornell,NA,1919-12-16,WI,D,FALSE,1975-01-14,55.1
94,house,M000433,Robert,Cameron,McEwen,NA,1920-01-05,NY,R,TRUE,1975-01-14,55.0
94,house,G000153,Sam,Melville,Gibbons,NA,1920-01-20,FL,D,TRUE,1975-01-14,55.0
94,house,S000124,James,Haas,Scheuer,NA,1920-02-06,NY,D,TRUE,1975-01-14,54.9
94,house,T000022,Burt,Lacklen,Talcott,NA,1920-02-22,CA,R,TRUE,1975-01-14,54.9
94,house,L000116,Delbert,Leroy,Latta,NA,1920-03-05,OH,R,TRUE,1975-01-14,54.9
94,house,B000918,George,E.,Brown,Jr.,1920-03-06,CA,D,TRUE,1975-01-14,54.9
94,house,S000596,Neal,Edward,Smith,NA,1920-03-23,IA,D,TRUE,1975-01-14,54.8
94,house,M000105,James,Robert,Mann,NA,1920-04-27,SC,D,TRUE,1975-01-14,54.7
94,house,C000512,James,Colgate,Cleveland,NA,1920-06-13,NH,R,TRUE,1975-01-14,54.6
94,house,H000158,James,Michael,Hanley,NA,1920-07-19,NY,D,TRUE,1975-01-14,54.5
94,house,A000018,Bella,Savitzky,Abzug,NA,1920-07-24,NY,D,TRUE,1975-01-14,54.5
94,house,W000317,Charles,William,Whalen,Jr.,1920-07-31,OH,R,TRUE,1975-01-14,54.5
94,house,M000865,Gillespie,V.,Montgomery,NA,1920-08-05,MS,D,TRUE,1975-01-14,54.4
94,house,R000467,John,Edward,Roush,NA,1920-09-12,IN,D,TRUE,1975-01-14,54.3
94,house,H000747,Marjorie,Sewell,Holt,NA,1920-09-17,MD,R,TRUE,1975-01-14,54.3
94,house,C000780,James,Charles,Corman,NA,1920-10-20,CA,D,TRUE,1975-01-14,54.2
94,house,D000499,Robert,Frederick,Drinan,NA,1920-11-15,MA,D,TRUE,1975-01-14,54.2
94,house,W000781,Chalmers,Pangburn,Wylie,NA,1920-11-23,OH,R,TRUE,1975-01-14,54.1
94,house,S000070,David,Edward,Satterfield,III,1920-12-02,VA,D,TRUE,1975-01-14,54.1
94,house,D000537,Robert,Blackford,Duncan,NA,1920-12-04,OR,D,FALSE,1975-01-14,54.1
94,house,E000214,Edwin,Duing,Eshleman,NA,1920-12-04,PA,R,TRUE,1975-01-14,54.1
94,house,H000281,William,Howard,Harsha,NA,1921-01-01,OH,R,TRUE,1975-01-14,54.0
94,house,E000096,Joshua,NA,Eilberg,NA,1921-02-12,PA,D,TRUE,1975-01-14,53.9
94,house,B000298,Berkley,Warren,Bedell,NA,1921-03-05,IA,D,FALSE,1975-01-14,53.9
94,house,B000431,Tom,NA,Bevill,NA,1921-03-27,AL,D,TRUE,1975-01-14,53.8
94,house,H000479,David,Newton,Henderson,NA,1921-04-16,NC,D,TRUE,1975-01-14,53.7
94,house,R000401,Paul,Grant,Rogers,NA,1921-06-04,FL,D,TRUE,1975-01-14,53.6
94,house,M000349,John,Yetter,McCollister,NA,1921-06-10,NE,R,TRUE,1975-01-14,53.6
94,house,F000123,Paul,NA,Findley,NA,1921-06-23,IL,R,TRUE,1975-01-14,53.6
94,house,C000409,Donald,Daniel,Clancy,NA,1921-07-24,OH,R,TRUE,1975-01-14,53.5
94,house,P000348,Otis,Grey,Pike,NA,1921-08-31,NY,D,TRUE,1975-01-14,53.4
94,house,K000153,William,Matthew,Ketchum,NA,1921-09-02,CA,R,TRUE,1975-01-14,53.4
94,house,P000280,Peter,A.,Peyser,NA,1921-09-07,NY,R,TRUE,1975-01-14,53.4
94,house,C000709,Silvio,Ottavio,Conte,NA,1921-11-09,MA,R,TRUE,1975-01-14,53.2
94,house,B001080,Clair,Walter,Burgener,NA,1921-12-05,CA,R,TRUE,1975-01-14,53.1
94,house,M000365,Mike,NA,McCormack,NA,1921-12-14,WA,D,TRUE,1975-01-14,53.1
94,house,C000321,William,Venroe,Chappell,Jr.,1922-02-03,FL,D,TRUE,1975-01-14,52.9
94,house,A000195,John,Bayard,Anderson,NA,1922-02-15,IL,R,TRUE,1975-01-14,52.9
94,house,B000890,William,S.,Broomfield,NA,1922-04-28,MI,R,TRUE,1975-01-14,52.7
94,house,M000826,Parren,James,Mitchell,NA,1922-04-29,MD,D,TRUE,1975-01-14,52.7
94,house,H000124,John,Paul,Hammerschmidt,NA,1922-05-04,AR,R,TRUE,1975-01-14,52.7
94,house,M000926,Carlos,John,Moorhead,NA,1922-05-06,CA,R,TRUE,1975-01-14,52.7
94,house,U000001,Morris,King,Udall,NA,1922-06-15,AZ,D,TRUE,1975-01-14,52.6
94,house,K000014,Joseph,Edward,Karth,NA,1922-08-26,MN,D,TRUE,1975-01-14,52.4
94,house,L000379,James,Fredrick,Lloyd,NA,1922-09-27,CA,D,FALSE,1975-01-14,52.3
94,house,C000666,Barber,Benjamin,Conable,Jr.,1922-11-02,NY,R,TRUE,1975-01-14,52.2
94,house,V000029,Richard,Franklin,Vander Veen,NA,1922-11-26,MI,D,TRUE,1975-01-14,52.1
94,house,D000344,Charles,Coles,Diggs,Jr.,1922-12-02,MI,D,TRUE,1975-01-14,52.1
94,house,G000212,Benjamin,NA,Gilman,NA,1922-12-06,NY,R,TRUE,1975-01-14,52.1
94,house,H000965,William,Leonard,Hungate,NA,1922-12-14,MO,D,TRUE,1975-01-14,52.1
94,house,B000880,Jack,Bascom,Brooks,NA,1922-12-18,TX,D,TRUE,1975-01-14,52.1
94,house,W000763,James,Claude,Wright,Jr.,1922-12-22,TX,D,TRUE,1975-01-14,52.1
94,house,A000222,Thomas,Ludlow,Ashley,NA,1923-01-11,OH,D,TRUE,1975-01-14,52.0
94,house,A000009,James,NA,Abdnor,NA,1923-02-13,SD,R,TRUE,1975-01-14,51.9
94,house,M000692,Robert,Henry,Michel,NA,1923-03-02,IL,R,TRUE,1975-01-14,51.9
94,house,G000513,Gilbert,NA,Gude,NA,1923-03-09,MD,R,TRUE,1975-01-14,51.9
94,house,M000930,William,Singer,Moorhead,NA,1923-04-08,PA,D,TRUE,1975-01-14,51.8
94,house,C000475,Donald,Holst,Clausen,NA,1923-04-27,CA,R,TRUE,1975-01-14,51.7
94,house,W000390,Richard,Crawford,White,NA,1923-04-29,TX,D,TRUE,1975-01-14,51.7
94,house,L000417,Gillis,William,Long,NA,1923-05-04,LA,D,TRUE,1975-01-14,51.7
94,house,M000808,Donald,Jerome,Mitchell,NA,1923-05-08,NY,R,TRUE,1975-01-14,51.7
94,house,R000442,Benjamin,Stanley,Rosenthal,NA,1923-06-08,NY,D,TRUE,1975-01-14,51.6
94,house,H000638,Andrew,Jackson,Hinshaw,NA,1923-08-04,CA,R,TRUE,1975-01-14,51.4
94,house,B000917,Garry,Eldridge,Brown,NA,1923-08-12,MI,R,TRUE,1975-01-14,51.4
94,house,E000240,Frank,Edward,Evans,NA,1923-09-06,CO,D,TRUE,1975-01-14,51.4
94,house,Q000010,Albert,Harold,Quie,NA,1923-09-18,MN,R,TRUE,1975-01-14,51.3
94,house,R000232,Frederick,William,Richmond,NA,1923-11-15,NY,D,FALSE,1975-01-14,51.2
94,house,T000234,Charles,NA,Thone,NA,1924-01-04,NE,R,TRUE,1975-01-14,51.0
94,house,H000070,Sam,Blakeley,Hall,Jr.,1924-01-11,TX,D,FALSE,1975-01-14,51.0
94,house,K000020,Robert,William,Kastenmeier,NA,1924-01-24,WI,D,TRUE,1975-01-14,51.0
94,house,F000350,Donald,MacKay,Fraser,NA,1924-02-20,MN,D,TRUE,1975-01-14,50.9
94,house,S000804,John,William,Stanton,NA,1924-02-20,OH,R,TRUE,1975-01-14,50.9
94,house,R000383,Robert,A.,Roe,NA,1924-02-28,NJ,D,TRUE,1975-01-14,50.9
94,house,R000510,Harold,Lowell,Runnels,NA,1924-03-17,NM,D,TRUE,1975-01-14,50.8
94,house,H001022,Henry,John,Hyde,NA,1924-04-18,IL,R,FALSE,1975-01-14,50.7
94,house,W000780,John,Waldemar,Wydler,NA,1924-06-09,NY,R,TRUE,1975-01-14,50.6
94,house,P000273,Shirley,Neil,Pettis,NA,1924-07-12,CA,R,FALSE,1975-01-14,50.5
94,house,K000077,Richard,NA,Kelly,NA,1924-07-31,FL,R,FALSE,1975-01-14,50.5
94,house,M000635,John,NA,Melcher,NA,1924-09-06,MT,D,TRUE,1975-01-14,50.4
94,house,C000371,Shirley,Anita,Chisholm,NA,1924-11-30,NY,D,TRUE,1975-01-14,50.1
94,house,R000141,Ralph,NA,Regula,NA,1924-12-03,OH,R,TRUE,1975-01-14,50.1
94,house,K000302,Edward,Irving,Koch,NA,1924-12-12,NY,D,TRUE,1975-01-14,50.1
94,house,H000166,Mark,Warren,Hannaford,NA,1925-02-07,CA,D,FALSE,1975-01-14,49.9
94,house,S000948,Louis,NA,Stokes,NA,1925-02-23,OH,D,TRUE,1975-01-14,49.9
94,house,M000490,Koln,Gunn,McKay,NA,1925-02-23,UT,D,TRUE,1975-01-14,49.9
94,house,W000406,George,William,Whitehurst,NA,1925-03-12,VA,R,TRUE,1975-01-14,49.8
94,house,A000052,Joseph,Patrick,Addabbo,NA,1925-03-17,NY,D,TRUE,1975-01-14,49.8
94,house,H000465,Henry,NA,Helstoski,NA,1925-03-21,NJ,D,TRUE,1975-01-14,49.8
94,house,R000134,Thomas,Mankell,Rees,NA,1925-03-26,CA,D,TRUE,1975-01-14,49.8
94,house,R000558,Leo,Joseph,Ryan,NA,1925-05-05,CA,D,TRUE,1975-01-14,49.7
94,house,P000546,Joel,McFee,Pritchard,NA,1925-05-05,WA,R,TRUE,1975-01-14,49.7
94,house,N000019,Lucien,Norbert,Nedzi,NA,1925-05-28,MI,D,TRUE,1975-01-14,49.6
94,house,B001182,Manley,Caldwell,Butler,NA,1925-06-02,VA,R,TRUE,1975-01-14,49.6
94,house,D000326,William,Louis,Dickinson,NA,1925-06-05,AL,R,TRUE,1975-01-14,49.6
94,house,H000073,Tim,Lee,Hall,NA,1925-06-11,IL,D,FALSE,1975-01-14,49.6
94,house,A000207,Ike,Franklin,Andrews,NA,1925-09-02,NC,D,TRUE,1975-01-14,49.4
94,house,R000423,Frederick,Bernard,Rooney,NA,1925-11-06,PA,D,TRUE,1975-01-14,49.2
94,house,O000055,James,Grant,O'Hara,NA,1925-11-08,MI,D,TRUE,1975-01-14,49.2
94,house,M000703,Abner,Joseph,Mikva,NA,1926-01-21,IL,D,FALSE,1975-01-14,49.0
94,house,M000708,Dale,NA,Milford,NA,1926-02-18,TX,D,TRUE,1975-01-14,48.9
94,house,H000624,Elwood,Haynes,Hillis,NA,1926-03-06,IN,R,TRUE,1975-01-14,48.9
94,house,H000327,James,Fred,Hastings,NA,1926-04-10,NY,R,TRUE,1975-01-14,48.8
94,house,H000241,Herbert,Eugene,Harris,II,1926-04-14,VA,D,FALSE,1975-01-14,48.8
94,house,W000121,William,Creed,Wampler,NA,1926-04-21,VA,R,TRUE,1975-01-14,48.7
94,house,B000083,Alvin,James,Baldus,NA,1926-04-27,WI,D,FALSE,1975-01-14,48.7
94,house,A000208,Mark,NA,Andrews,NA,1926-05-19,ND,R,TRUE,1975-01-14,48.7
94,house,B001156,Phillip,NA,Burton,NA,1926-06-01,CA,D,TRUE,1975-01-14,48.6
94,house,F000141,Hamilton,NA,Fish,Jr.,1926-06-03,NY,R,TRUE,1975-01-14,48.6
94,house,I000001,Richard,Howard,Ichord,II,1926-06-27,MO,D,TRUE,1975-01-14,48.6
94,house,G000105,Joseph,Matthew,Gaydos,NA,1926-07-03,PA,D,TRUE,1975-01-14,48.5
94,house,D000355,John,D.,Dingell,NA,1926-07-08,MI,D,TRUE,1975-01-14,48.5
94,house,C000799,William,Ross,Cotter,NA,1926-07-18,CT,D,TRUE,1975-01-14,48.5
94,house,L000221,Robert,Louis,Leggett,NA,1926-07-26,CA,D,TRUE,1975-01-14,48.5
94,house,M001098,John,Michael,Murphy,NA,1926-08-03,NY,D,TRUE,1975-01-14,48.4
94,house,L000020,Robert,John,Lagomarsino,NA,1926-09-04,CA,R,TRUE,1975-01-14,48.4
94,house,H000582,Jack,English,Hightower,NA,1926-09-06,TX,D,FALSE,1975-01-14,48.4
94,house,D000269,Edward,Joseph,Derwinski,NA,1926-09-15,IL,R,TRUE,1975-01-14,48.3
94,house,R000512,Philip,Edward,Ruppe,NA,1926-09-29,MI,R,TRUE,1975-01-14,48.3
94,house,K000325,John,Hans,Krebs,NA,1926-12-17,CA,D,FALSE,1975-01-14,48.1
94,house,A000031,Brockman,NA,Adams,NA,1927-01-13,WA,D,TRUE,1975-01-14,48.0
94,house,F000424,Richard,Harmon,Fulton,NA,1927-01-27,TN,D,TRUE,1975-01-14,48.0
94,house,E000204,John,Neal,Erlenborn,NA,1927-02-08,IL,R,TRUE,1975-01-14,47.9
94,house,M001130,John,Thomas,Myers,NA,1927-02-08,IN,R,TRUE,1975-01-14,47.9
94,house,B000736,John,NA,Brademas,NA,1927-03-02,IN,D,TRUE,1975-01-14,47.9
94,house,S000367,George,Edward,Shipley,NA,1927-04-21,IL,D,TRUE,1975-01-14,47.7
94,house,M000834,John,Joseph,Moakley,NA,1927-04-27,MA,D,TRUE,1975-01-14,47.7
94,house,B000910,Clarence,J.,Brown,Jr.,1927-06-18,OH,R,TRUE,1975-01-14,47.6
94,house,Z000002,Leo,C.,Zeferetti,NA,1927-07-15,NY,D,FALSE,1975-01-14,47.5
94,house,H000840,James,John,Howard,NA,1927-07-24,NJ,D,TRUE,1975-01-14,47.5
94,house,E000213,Marvin,Leonel,Esch,NA,1927-08-04,MI,R,TRUE,1975-01-14,47.4
94,house,F000270,William,David,Ford,NA,1927-08-06,MI,D,TRUE,1975-01-14,47.4
94,house,W000227,James,Howard,Weaver,NA,1927-08-08,OR,D,FALSE,1975-01-14,47.4
94,house,B000966,James,Thomas,Broyhill,NA,1927-08-19,NC,R,TRUE,1975-01-14,47.4
94,house,H000851,Allan,Turner,Howe,NA,1927-09-06,UT,D,FALSE,1975-01-14,47.4
94,house,D000203,Eligio,II,de la Garza,NA,1927-09-22,TX,D,TRUE,1975-01-14,47.3
94,house,S001134,James,Wadsworth,Symington,NA,1927-09-28,MO,D,TRUE,1975-01-14,47.3
94,house,M000343,Paul,Norton,McCloskey,Jr.,1927-09-29,CA,R,TRUE,1975-01-14,47.3
94,house,Y000014,Gus,NA,Yatron,NA,1927-10-16,PA,D,TRUE,1975-01-14,47.2
94,house,R000469,John,Harbin,Rousselot,NA,1927-11-01,CA,R,TRUE,1975-01-14,47.2
94,house,W000448,Charles,Edward,Wiggins,NA,1927-12-03,CA,R,TRUE,1975-01-14,47.1
94,house,G000291,William,F.,Goodling,NA,1927-12-05,PA,R,FALSE,1975-01-14,47.1
94,house,M000797,Patsy,Takemoto,Mink,NA,1927-12-06,HI,D,TRUE,1975-01-14,47.1
94,house,M000626,Lloyd,NA,Meeds,NA,1927-12-11,WA,D,TRUE,1975-01-14,47.1
94,house,R000458,Daniel,David,Rostenkowski,NA,1928-01-02,IL,D,TRUE,1975-01-14,47.0
94,house,S000762,Fernand,Joseph,St. Germain,NA,1928-01-09,RI,D,TRUE,1975-01-14,47.0
94,house,S000669,Marion,Gene,Snyder,NA,1928-01-26,KY,R,TRUE,1975-01-14,47.0
94,house,T000075,Gene,NA,Taylor,NA,1928-02-10,MO,R,TRUE,1975-01-14,46.9
94,house,B001008,John,Hall,Buchanan,Jr.,1928-03-19,AL,R,TRUE,1975-01-14,46.8
94,house,A000215,Bill,NA,Archer,NA,1928-03-22,TX,R,TRUE,1975-01-14,46.8
94,house,S000718,Floyd,NA,Spence,NA,1928-04-09,SC,R,TRUE,1975-01-14,46.8
94,house,L000506,Manuel,NA,Luján,Jr.,1928-05-12,NM,R,TRUE,1975-01-14,46.7
94,house,A000170,Jerome,Anthony,Ambro,Jr.,1928-06-27,NY,D,FALSE,1975-01-14,46.5
94,house,T000243,Raymond,Hoyt,Thornton,Jr.,1928-07-16,AR,D,TRUE,1975-01-14,46.5
94,house,T000362,David,Conner,Treen,NA,1928-07-16,LA,R,TRUE,1975-01-14,46.5
94,house,B000408,Robert,Selmer,Bergland,NA,1928-07-22,MN,D,TRUE,1975-01-14,46.5
94,house,F000380,William,Eldridge,Frenzel,NA,1928-07-31,MN,R,TRUE,1975-01-14,46.5
94,house,E000084,William,Jackson,Edwards,NA,1928-09-20,AL,R,TRUE,1975-01-14,46.3
94,house,A000221,John,Milan,Ashbrook,NA,1928-09-21,OH,R,TRUE,1975-01-14,46.3
94,house,F000161,Floyd,James,Fithian,NA,1928-11-03,IN,D,FALSE,1975-01-14,46.2
94,house,S000423,Paul,Martin,Simon,NA,1928-11-29,IL,D,FALSE,1975-01-14,46.1
94,house,G000349,Willis,David,Gradison,Jr.,1928-12-28,OH,R,FALSE,1975-01-14,46.0
94,house,L000381,Marilyn,Laird,Lloyd,NA,1929-01-03,TN,D,FALSE,1975-01-14,46.0
94,house,O000134,Richard,Lawrence,Ottinger,NA,1929-01-27,NY,D,FALSE,1975-01-14,46.0
94,house,M000685,Helen,Stevenson,Meyner,NA,1929-03-05,NJ,D,FALSE,1975-01-14,45.9
94,house,F000239,Thomas,Stephen,Foley,NA,1929-03-06,WA,D,TRUE,1975-01-14,45.9
94,house,S000846,Sam,NA,Steiger,NA,1929-03-10,AZ,R,TRUE,1975-01-14,45.8
94,house,C000807,Robert,Lawrence,Coughlin,NA,1929-04-11,PA,R,TRUE,1975-01-14,45.8
94,house,C000714,John,NA,Conyers,Jr.,1929-05-16,MI,D,TRUE,1975-01-14,45.7
94,house,B001221,Goodloe,Edgar,Byron,NA,1929-06-22,MD,D,TRUE,1975-01-14,45.6
94,house,S000146,Richard,Taylor,Schulze,NA,1929-08-07,PA,R,FALSE,1975-01-14,45.4
94,house,B000025,Herman,NA,Badillo,NA,1929-08-21,NY,D,TRUE,1975-01-14,45.4
94,house,K000190,Thomas,Norman,Kindness,NA,1929-08-26,OH,R,FALSE,1975-01-14,45.4
94,house,B000029,Louis,Arthur,Bafalis,NA,1929-09-28,FL,R,TRUE,1975-01-14,45.3
94,house,H000448,Willie,Gathrel,Hefner,NA,1930-04-11,NC,D,FALSE,1975-01-14,44.8
94,house,J000148,James,Paul,Johnson,NA,1930-06-02,CO,R,TRUE,1975-01-14,44.6
94,house,R000053,Charles,B.,Rangel,NA,1930-06-11,NY,D,TRUE,1975-01-14,44.6
94,house,K000162,Martha,Elizabeth,Keys,NA,1930-08-10,KS,D,FALSE,1975-01-14,44.4
94,house,H000171,George,Vernon,Hansen,NA,1930-09-14,ID,R,FALSE,1975-01-14,44.3
94,house,C000682,John,Bertrand,Conlan,NA,1930-09-17,AZ,R,TRUE,1975-01-14,44.3
94,house,C000873,Philip,M.,Crane,NA,1930-11-03,IL,R,TRUE,1975-01-14,44.2
94,house,Y000031,C.,W. Bill,Young,NA,1930-12-16,FL,R,TRUE,1975-01-14,44.1
94,house,B000839,Jack,Thomas,Brinkley,NA,1930-12-22,GA,D,TRUE,1975-01-14,44.1
94,house,L000265,Elliott,Harris,Levitas,NA,1930-12-26,GA,D,FALSE,1975-01-14,44.1
94,house,B000451,Edward,George,Biester,Jr.,1931-01-05,PA,R,TRUE,1975-01-14,44.0
94,house,M000527,Stewart,Brett,McKinney,NA,1931-01-30,CT,R,TRUE,1975-01-14,44.0
94,house,B001113,William,Dean,Burlison,NA,1931-03-15,MO,D,TRUE,1975-01-14,43.8
94,house,L000243,Norman,Frederick,Lent,NA,1931-03-23,NY,R,TRUE,1975-01-14,43.8
94,house,H000114,Lee,Herbert,Hamilton,NA,1931-04-20,IN,D,TRUE,1975-01-14,43.7
94,house,C000488,William,Lacy,Clay,Sr.,1931-04-30,MO,D,TRUE,1975-01-14,43.7
94,house,H000440,Margaret,M.,Heckler,NA,1931-06-21,MA,R,TRUE,1975-01-14,43.6
94,house,T000356,Jerome,Bob,Traxler,NA,1931-07-21,MI,D,TRUE,1975-01-14,43.5
94,house,V000027,Guy,Adrian,Vander Jagt,NA,1931-08-26,MI,R,TRUE,1975-01-14,43.4
94,house,R000262,Matthew,John,Rinaldo,NA,1931-09-01,NJ,R,TRUE,1975-01-14,43.4
94,house,C000634,Cardiss,NA,Collins,NA,1931-09-24,IL,D,TRUE,1975-01-14,43.3
94,house,M000399,Joseph,Michael,McDade,NA,1931-09-29,PA,R,TRUE,1975-01-14,43.3
94,house,S000810,Fortney,H.,Stark,NA,1931-11-11,CA,D,TRUE,1975-01-14,43.2
94,house,M000794,Norman,Yoshio,Mineta,NA,1931-11-12,CA,D,FALSE,1975-01-14,43.2
94,house,R000012,Thomas,Fisher,Railsback,NA,1932-01-22,IL,R,TRUE,1975-01-14,43.0
94,house,S000394,Elmer,Greinert,Shuster,NA,1932-01-23,PA,R,TRUE,1975-01-14,43.0
94,house,J000033,Andrew,NA,Jacobs,Jr.,1932-02-24,IN,D,FALSE,1975-01-14,42.9
94,house,S000803,James,Vincent,Stanton,NA,1932-02-27,OH,D,TRUE,1975-01-14,42.9
94,house,Y000028,Andrew,Jackson,Young,Jr.,1932-03-12,GA,D,TRUE,1975-01-14,42.8
94,house,M001101,Morgan,Francis,Murphy,NA,1932-04-16,IL,D,TRUE,1975-01-14,42.7
94,house,P000134,Edward,Worthington,Pattison,NA,1932-04-29,NY,D,FALSE,1975-01-14,42.7
94,house,M001120,John,P.,Murtha,NA,1932-06-17,PA,D,TRUE,1975-01-14,42.6
94,house,B001102,Yvonne,Brathwaite,Burke,NA,1932-10-05,CA,D,TRUE,1975-01-14,42.3
94,house,H000930,William,John,Hughes,NA,1932-10-17,NJ,D,FALSE,1975-01-14,42.2
94,house,B000682,David,Reece,Bowen,NA,1932-10-21,MS,D,TRUE,1975-01-14,42.2
94,house,M000291,Romano,Louis,Mazzoli,NA,1932-11-02,KY,D,TRUE,1975-01-14,42.2
94,house,B001153,John,Lowell,Burton,NA,1932-12-15,CA,D,TRUE,1975-01-14,42.1
94,house,E000013,Joseph,Daniel,Early,NA,1933-01-31,MA,D,FALSE,1975-01-14,42.0
94,house,S000064,Paul,S.,Sarbanes,NA,1933-02-03,MD,D,TRUE,1975-01-14,41.9
94,house,F000218,Walter,NA,Flowers,NA,1933-04-12,AL,D,TRUE,1975-01-14,41.8
94,house,W000570,Charles,NA,Wilson,NA,1933-06-01,TX,D,TRUE,1975-01-14,41.6
94,house,Y000033,Don,E.,Young,NA,1933-06-09,AK,R,TRUE,1975-01-14,41.6
94,house,F000430,Don,NA,Fuqua,NA,1933-08-20,FL,D,TRUE,1975-01-14,41.4
94,house,G000386,Charles,E.,Grassley,NA,1933-09-17,IA,R,FALSE,1975-01-14,41.3
94,house,F000381,Louis,NA,Frey,Jr.,1934-01-11,FL,R,TRUE,1975-01-14,41.0
94,house,A000103,William,Vollie,Alexander,Jr.,1934-01-16,AR,D,TRUE,1975-01-14,41.0
94,house,M001044,Ronald,Milton,Mottl,NA,1934-02-06,OH,D,FALSE,1975-01-14,40.9
94,house,J000072,James,M.,Jeffords,NA,1934-05-11,VT,R,FALSE,1975-01-14,40.7
94,house,G000226,Ronald,Bryan,Ginn,NA,1934-05-31,GA,D,TRUE,1975-01-14,40.6
94,house,O000006,James,L.,Oberstar,NA,1934-09-10,MN,D,FALSE,1975-01-14,40.3
94,house,P000121,Jerry,Mumford,Patterson,NA,1934-10-25,CA,D,FALSE,1975-01-14,40.2
94,house,R000268,Theodore,Marshall,Risenhoover,NA,1934-11-03,OK,D,FALSE,1975-01-14,40.2
94,house,N000016,Stephen,Lybrook,Neal,NA,1934-11-07,NC,D,FALSE,1975-01-14,40.2
94,house,H000719,Kenneth,Lamar,Holland,NA,1934-11-24,SC,D,FALSE,1975-01-14,40.1
94,house,S000062,Ronald,Arthur,Sarasin,NA,1934-12-31,CT,R,TRUE,1975-01-14,40.0
94,house,D000558,Pierre,Samuel,du Pont,IV,1935-01-22,DE,R,TRUE,1975-01-14,40.0
94,house,N000163,Henry,James,Nowak,NA,1935-02-21,NY,D,FALSE,1975-01-14,39.9
94,house,M000413,Lawrence,Patton,McDonald,NA,1935-04-01,GA,D,FALSE,1975-01-14,39.8
94,house,S001039,Williamson,Sylvester,Stuckey,Jr.,1935-05-25,GA,D,TRUE,1975-01-14,39.6
