CASEID,LST,MHINTAKE,MHDIAGEVAL,MHREFERRAL,MENTALHTHSERV,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,OWNERSHIP,FEDOWN,PSYCHOSES,MOOD,AUTISM,CONDUCT,ANXIETY,EATING,DISORDEROTH,CHILDAD,YOUNGADULTS,ADULT,SED1,SPMI1,SRVC81,ALZHDEMENTIA1,SRVC77,POSTTRAUM1,SRVC109,SRVC110,SRVC111,TRAUMATICBRAIN1,SRVC80,FORENSIC1,SED,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,POSTTRAUM,SRVC113,SRVC114,SRVC115,TRAUMATICBRAIN,SRVC62,FORENSIC,SRVC35,MHCONSUMER,MHEMGCY,TREATTELEMDINCE,CRISISTEAM2,HEARIMPAIR,LANG,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,FEESCALE,FEESCALELOCATOR,PAYASST,NOCHARGELOCATOR,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,REVCHK2A
201210105,OH,0,0,1,1,0,1,0,0,1,0,5,2,-2,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,-2,1,1,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,0,0,1,0,0,0,1,0
201210106,OH,1,1,1,1,1,1,0,0,0,1,5,5,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-3,1,1,1,1,1,0,1,1,0,0
201210107,OH,1,1,0,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,-2,1,-2,-2,1,1,0,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,1,1,1,0,0
201210108,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,-2,1,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,1
201210109,OH,1,1,1,1,1,1,0,1,0,1,8,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,0,0,1,0,0,0,0,1
201210110,OH,1,1,0,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,-2,-2,0,0,-2,-2,-2,0,-2,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,0,0,0,1,0,0
201210111,OH,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,-2,0,0,-2,-2,0,0,-2,-2,-2,0,-2,1,0,0,0,-8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,0,-2,0,-2,0,1,0,0,0,1,0,0
201210112,OH,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,-2,-2,0,0,-2,0,-2,0,-2,0,0,0,0,-8,1,1,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,-3,0,-2,0,-2,0,1,0,0,0,1,0,0
201210113,OH,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,1,1,0,0
201210114,OH,1,1,1,1,1,1,0,0,1,1,5,7,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-2,1,0,0,-3,0,1,-3,0
201210115,OH,0,1,1,1,0,0,0,0,0,1,5,7,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-2,0,0,0,0,1,1,0,-2,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-2,1,0,0,-3,0,1,-3,0
201210116,OH,1,1,1,1,1,0,0,0,0,1,5,7,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-2,-2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,0,-3,1,1,-3,0
201210117,OH,1,1,1,1,1,1,1,1,1,1,9,7,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,-2,1,1,1,1,1,1,0,-2,1,0,-2,0,1,1,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,0,0,1,1,-3,0
201210118,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,1,1,0,1,1,1,1,1,1,1,-2,0,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-3,1,1,-3,1,1,-3,0
201210119,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-2,1,0,0,1,1,1,0,-2,1,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,0,0,0,0,0,0,0,0
201210120,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,1,-3,1,1,-3,0
201210121,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-2,1,1,0,0,1,1,0,-2,0,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,0,-3,1,-3,-3,-3
201210122,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,1,-3,1,1,-3,0
201210123,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,1,-3,1,1,-3,0
201210124,OH,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,-3,1,1,-3,0
201210125,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,1,1,0,1,0,0,0,1,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,0,0,0,0,0,0,0,0
201210126,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,0,0,0,1
201210127,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,0,0,0,1
201210128,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,0,0,0,1
201210129,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,-2,1,-2,-2,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,1,0,0,0,0
201210130,OH,1,1,1,1,0,0,0,0,0,1,5,7,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-2,0,0,0,0,1,1,0,-2,0,0,0,0,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,0,0,0,0,1,1,0,0
201210131,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,1,-3,1,1,-3,0
201210132,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,-3,1,1,-3,0
201210133,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,-3,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,0
201210134,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,1,1,-3,1,1,-3,0
201210135,OH,1,1,1,1,1,1,0,0,0,1,5,7,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,-2,1,0,-2,1,1,1,0,-2,-2,0,-2,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,1,1,1,0,0
201210136,OH,1,1,1,1,1,1,1,1,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,1,0,0,1,1,1,0,1,0,0,-2,0,1,1,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210137,OH,1,1,1,1,1,1,0,0,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210138,OH,1,1,1,1,1,1,0,0,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210139,OH,1,1,1,1,1,1,0,0,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210140,OH,1,1,1,1,1,1,0,0,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210141,OH,1,1,1,1,1,1,0,0,0,1,9,7,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,0,0,1,1,0,0
201210142,OH,1,1,1,1,0,0,1,0,1,1,1,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,-2,1,0,-2,0,0,-2,-2,-2,-2,0,-2,0,0,1,-1,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,1,-3,1,-3,-3
201210143,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,-2,-2,0,-2,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,1,0,1,1,1,0
201210144,OH,1,1,1,1,1,1,0,0,1,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,-2,1,0,-2,1,1,0,-2,0,0,0,1,1,1,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,1,-3,1,-3,0
201210145,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,-2,0,0,-2,-1,1,0,0,0,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,1,1,-3,1,-3,0
201210146,OH,0,1,0,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,1,1,0,0,0,-2,0,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,0,0,1,0,0
201210147,OH,0,1,1,1,1,0,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,-2,-2,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,0,1,0,0
201210148,OH,0,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,-2,-2,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,0,1,0,0
201210149,OH,0,1,1,1,1,0,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,-2,-2,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,0,1,0,0
201210150,OH,1,1,0,1,1,1,0,1,1,0,3,1,-2,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,-2,-2,-2,-2,1,-2,-2,-2,-2,0,1,1,0,0,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,0,1,0,1,1,0
201210151,OH,1,1,0,1,0,1,0,0,0,1,5,1,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,-2,0,1,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,0,0,1,0,0
201210152,OH,1,1,1,1,1,0,0,0,0,1,5,1,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,1,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,0,0
201210153,OH,1,1,1,1,1,1,0,0,0,1,5,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,-2,0,1,-2,-2,-2,0,0,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,0,1,1,0,0
201210154,OH,1,1,1,1,1,1,0,0,0,1,5,1,-2,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,-2,1,0,-2,1,1,1,1,0,-2,1,1,0,0,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,0,0
201210155,OH,1,1,1,1,0,1,0,0,0,1,5,1,-2,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,-2,0,-2,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,0,1,0,0
201210156,OH,1,1,1,1,0,1,1,0,1,1,2,2,-2,1,1,0,-1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,-2,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,1,1,1,-3,1
201210157,OH,1,1,1,1,0,1,1,0,1,1,2,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,-2,0,0,-2,0,0,-2,-2,-2,0,0,-2,0,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,-3,0
201210158,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,-2,0,0,0,-2,-2,-2,0,-2,1,0,0,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,-3,-3,1,-3,-3,-3,-3,0
201210159,OH,1,1,1,1,0,1,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,-2,-2,-2,0,0,-2,-2,0,-2,0,0,1,0,0,1,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,0,1,-3,-3,-3,-3,-3
201210160,OH,1,1,1,1,0,0,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,-2,-2,-2,-2,0,0,0,0,-2,0,1,1,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,-3,1,-3,0
201210161,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,-2,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,-3,-3,-3,0
201210162,OH,1,1,0,1,1,1,0,0,0,1,5,8,-2,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,-2,0,-2,0,1,-2,-2,0,-2,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,1,0,1,0,0
201210163,OH,0,1,1,1,0,0,0,0,0,1,5,5,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,-3,1,1,-3,0
201210164,OH,1,1,1,1,1,1,0,0,1,0,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,-3,1,1,-3,0
201210165,OH,1,1,0,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,-2,0,0,0,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,0,1,1,0,0
